"firm","employee","sex","age","staging.date","months.enrolled","debt"
"105/YJ860",11860,"Female",37,2017-01-01,22,354.32
"105/YT780",33987,"Male",46,2017-02-01,21,520.51
"105/YT780",33988,"Male",58,2017-02-01,21,0
"105/YT780",33989,"Male",44,2017-02-01,21,568.66
"105/YT780",33990,"Female",38,2017-02-01,21,0
"105/ZB162",54393,"Male",57,2017-01-01,22,507.21
"105/ZB162",54394,"Male",34,2017-01-01,22,657.5
"105/ZB162",54395,"Male",43,2017-01-01,22,0
"105/ZB162",54396,"Female",47,2017-01-01,22,1413.1
"106/AW626",68665,"Female",46,2016-07-01,28,1095
"106/AW626",68666,"Female",48,2016-07-01,28,0
"106/AW626",68667,"Male",46,2016-07-01,28,2480.52
"106/AW626",68668,"Male",38,2016-07-01,28,0
"106/AW626",68669,"Male",39,2016-07-01,28,1937.45
"106/AW626",68670,"Female",34,2016-07-01,28,250.93
"106/BC531",67667,"Male",61,2016-08-01,27,1034.22
"106/BC531",67668,"Male",40,2016-08-01,27,4763.9
"106/BK459",7331,"Male",53,2017-01-01,22,0
"106/BK459",7332,"Male",32,2017-01-01,22,0
"106/BK459",7333,"Female",28,2017-01-01,22,0
"106/BK459",7334,"Female",42,2017-01-01,22,577.77
"106/BK459",7335,"Male",50,2017-01-01,22,397.1
"106/BK459",7336,"Female",53,2017-01-01,22,975.24
"106/BK459",7337,"Male",39,2017-01-01,22,0
"106/BY730",29810,"Female",63,2016-08-01,27,0
"106/BY730",29811,"Male",33,2016-08-01,27,993.81
"106/BY730",29812,"Female",32,2016-08-01,27,0
"106/BY730",29813,"Male",44,2016-08-01,27,0
"106/BY730",29814,"Male",56,2016-08-01,27,0
"106/CI483",13254,"Male",47,2017-02-01,21,0
"106/CI483",13255,"Male",42,2017-02-01,21,1661.7
"106/CI483",13256,"Male",38,2017-02-01,21,1805.17
"106/CI483",13257,"Female",63,2017-02-01,21,0
"106/EB543",17157,"Female",37,2016-10-01,25,2747.27
"106/EB543",17158,"Female",61,2016-10-01,25,3448.83
"106/EB543",17159,"Male",36,2016-10-01,25,514.68
"106/EB543",17160,"Male",45,2016-10-01,25,3705.95
"106/EB543",17161,"Male",48,2016-10-01,25,1362.1
"106/ES240",50331,"Male",61,2016-10-01,25,0
"106/ES240",50332,"Male",50,2016-10-01,25,467.65
"106/ES240",50333,"Male",38,2016-10-01,25,0
"106/ES240",50334,"Male",48,2016-10-01,25,0
"106/ES240",50335,"Female",48,2016-10-01,25,778.39
"106/ES240",50336,"Male",46,2016-10-01,25,2051.86
"106/ES240",50337,"Male",51,2016-10-01,25,1046.37
"106/GS183",59193,"Male",46,2017-02-01,21,1273.38
"106/GS183",59194,"Female",33,2017-02-01,21,450.79
"106/GS183",59195,"Male",31,2017-02-01,21,0
"106/GS183",59196,"Female",32,2017-02-01,21,0
"106/GS183",59197,"Male",59,2017-02-01,21,757.44
"106/GS183",59198,"Male",47,2017-02-01,21,0
"106/GX604",76244,"Male",23,2016-01-01,34,2058.63
"106/GX604",76245,"Male",32,2016-01-01,34,0
"106/GX604",76246,"Female",33,2016-01-01,34,915.3
"106/GX604",76247,"Male",38,2016-01-01,34,1696.13
"106/LD782",25769,"Male",35,2017-02-01,21,2014.03
"106/LD782",25770,"Male",40,2017-02-01,21,2010.2
"106/LD782",25771,"Male",42,2017-02-01,21,0
"106/LD782",25772,"Female",56,2017-02-01,21,1867.11
"106/LD782",25773,"Male",42,2017-02-01,21,0
"106/LD782",25774,"Male",50,2017-02-01,21,2223.12
"106/LD782",25775,"Male",47,2017-02-01,21,1052.1
"106/LD782",25776,"Female",42,2017-02-01,21,1847.98
"106/LD782",25777,"Female",51,2017-02-01,21,0
"106/LF164",33442,"Female",38,2017-01-01,22,1320.2
"106/LF164",33443,"Male",48,2017-01-01,22,4696.77
"106/LF164",33444,"Male",37,2017-01-01,22,5188.17
"106/LJ843",34980,"Female",41,2016-10-01,25,0
"106/LJ843",34981,"Female",57,2016-10-01,25,4587.97
"106/LJ843",34982,"Male",38,2016-10-01,25,182.58
"106/LJ843",34983,"Male",44,2016-10-01,25,2931.86
"106/LJ843",34984,"Female",24,2016-10-01,25,0
"106/LJ843",34985,"Male",54,2016-10-01,25,0
"106/LX164",30803,"Male",53,2017-01-01,22,1248.17
"106/LX164",30804,"Female",50,2017-01-01,22,0
"106/LX164",30805,"Female",51,2017-01-01,22,1180.06
"106/LX164",30806,"Female",35,2017-01-01,22,1097.56
"106/PB471",61695,"Female",55,2017-02-01,21,0
"106/PB471",61696,"Male",36,2017-02-01,21,0
"106/PB471",61697,"Female",48,2017-02-01,21,1073.27
"106/PB471",61698,"Male",43,2017-02-01,21,1112.92
"106/PB471",61699,"Male",28,2017-02-01,21,305.68
"106/PB471",61700,"Male",52,2017-02-01,21,1612.31
"106/PP305",70547,"Male",59,2016-02-01,33,0
"106/PP305",70548,"Male",34,2016-02-01,33,0
"106/PP305",70549,"Female",38,2016-02-01,33,741.12
"106/PP305",70550,"Male",38,2016-02-01,33,0
"106/PP305",70551,"Male",39,2016-02-01,33,0
"106/RN505",76575,"Male",37,2016-02-01,33,684.35
"106/RN505",76576,"Female",57,2016-02-01,33,0
"106/RN505",76577,"Male",34,2016-02-01,33,0
"106/RO576",45531,"Male",49,2017-02-01,21,1699.01
"106/RO576",45532,"Female",56,2017-02-01,21,0
"106/RO576",45533,"Male",48,2017-02-01,21,1251.29
"106/TE137",67013,"Female",53,2016-08-01,27,2198.33
"106/TE137",67014,"Female",27,2016-08-01,27,428.64
"106/TE137",67015,"Male",36,2016-08-01,27,753.09
"106/TE137",67016,"Male",48,2016-08-01,27,2001.15
"106/TE137",67017,"Female",29,2016-08-01,27,901.72
"106/WA494",60059,"Male",48,2017-04-01,19,2173.2
"106/WA494",60060,"Male",53,2017-04-01,19,3203.55
"106/WA494",60061,"Female",45,2017-04-01,19,1153.46
"106/WA494",60062,"Female",40,2017-04-01,19,3855.32
"106/WA494",60063,"Female",40,2017-04-01,19,0
"106/WM394",55744,"Female",46,2017-04-01,19,1962.13
"106/WM394",55745,"Male",41,2017-04-01,19,0
"106/WM394",55746,"Male",35,2017-04-01,19,670.83
"106/WM394",55747,"Female",41,2017-04-01,19,1300.1
"106/WM394",55748,"Female",45,2017-04-01,19,3258.71
"106/XC994",55484,"Male",37,2017-04-01,19,0
"106/XC994",55485,"Female",28,2017-04-01,19,1811
"106/XC994",55486,"Female",44,2017-04-01,19,981.8
"106/XC994",55487,"Male",40,2017-04-01,19,946.12
"106/XC994",55488,"Male",53,2017-04-01,19,386.73
"106/XE584",56238,"Female",52,2017-04-01,19,962.6
"106/XE584",56239,"Male",24,2017-04-01,19,1986.26
"106/XE584",56240,"Male",57,2017-04-01,19,4106.96
"106/XE584",56241,"Female",45,2017-04-01,19,0
"106/XI825",32482,"Male",36,2016-07-01,28,4862.87
"106/XI825",32483,"Female",46,2016-07-01,28,0
"106/XI825",32484,"Female",54,2016-07-01,28,0
"106/YL320",55795,"Male",46,2016-06-01,29,0
"106/YL320",55796,"Female",43,2016-06-01,29,2577.42
"106/YL320",55797,"Male",31,2016-06-01,29,1128.14
"106/YL320",55798,"Female",46,2016-06-01,29,1582.66
"106/YL320",55799,"Female",27,2016-06-01,29,0
"106/YS173",55066,"Female",47,2017-02-01,21,1737.06
"106/YS173",55067,"Female",35,2017-02-01,21,1430.22
"106/YS173",55068,"Female",34,2017-02-01,21,0
"106/YS173",55069,"Male",45,2017-02-01,21,2550.52
"107/AY363",806,"Male",56,2017-01-01,22,0
"107/AY363",807,"Female",40,2017-01-01,22,0
"107/AY363",808,"Female",35,2017-01-01,22,0
"107/CQ327",9180,"Female",42,2016-07-01,28,0
"107/CQ327",9181,"Male",39,2016-07-01,28,2661.15
"107/CQ327",9182,"Female",40,2016-07-01,28,0
"107/CQ327",9183,"Male",31,2016-07-01,28,601.51
"107/CQ327",9184,"Female",53,2016-07-01,28,0
"107/CQ327",9185,"Male",33,2016-07-01,28,870.68
"107/DU433",2739,"Female",25,2016-08-01,27,1316.79
"107/DU433",2740,"Male",36,2016-08-01,27,0
"107/DU433",2741,"Male",23,2016-08-01,27,959.75
"107/FR266",45237,"Female",40,2017-01-01,22,1086.36
"107/FR266",45238,"Male",53,2017-01-01,22,979.28
"107/FR266",45239,"Male",45,2017-01-01,22,0
"107/FR266",45240,"Male",42,2017-01-01,22,2033.42
"107/FR266",45241,"Male",48,2017-01-01,22,941.68
"107/FR266",45242,"Female",25,2017-01-01,22,0
"107/FR266",45243,"Female",24,2017-01-01,22,1297.01
"107/HV186",14803,"Female",31,2017-04-01,19,1794.14
"107/HV186",14804,"Male",56,2017-04-01,19,4120.32
"107/HV186",14805,"Female",27,2017-04-01,19,1900.48
"107/HV186",14806,"Male",64,2017-04-01,19,0
"107/IA301",25039,"Female",46,2016-03-01,32,1087.99
"107/IA301",25040,"Male",46,2016-03-01,32,0
"107/IA301",25041,"Male",55,2016-03-01,32,0
"107/IA301",25042,"Male",38,2016-03-01,32,678.94
"107/IA301",25043,"Male",27,2016-03-01,32,1226.76
"107/II141",52424,"Female",45,2016-10-01,25,1022.2
"107/II141",52425,"Male",55,2016-10-01,25,0
"107/II141",52426,"Male",42,2016-10-01,25,372.38
"107/KK105",69271,"Male",44,2016-02-01,33,2873.96
"107/KK105",69272,"Female",44,2016-02-01,33,1463.31
"107/KK105",69273,"Male",52,2016-02-01,33,0
"107/KK105",69274,"Male",28,2016-02-01,33,587.81
"107/LL757",75285,"Female",20,2016-11-01,24,0
"107/LL757",75286,"Male",40,2016-11-01,24,0
"107/LL757",75287,"Female",49,2016-11-01,24,0
"107/LL757",75288,"Female",51,2016-11-01,24,725.27
"107/PL634",43668,"Male",48,2016-08-01,27,0
"107/PL634",43669,"Male",25,2016-08-01,27,1357.25
"107/PL634",43670,"Male",29,2016-08-01,27,504.71
"107/PL634",43671,"Female",35,2016-08-01,27,0
"107/PL634",43672,"Male",43,2016-08-01,27,1571.45
"107/SP911",57683,"Male",58,2016-03-01,32,0
"107/SP911",57684,"Male",34,2016-03-01,32,1159.52
"107/SP911",57685,"Female",28,2016-03-01,32,481.18
"107/SP911",57686,"Female",29,2016-03-01,32,760.91
"107/SP911",57687,"Female",60,2016-03-01,32,838.85
"107/SP911",57688,"Male",46,2016-03-01,32,392.32
"107/TX875",18138,"Male",33,2017-02-01,21,2347.75
"107/TX875",18139,"Female",46,2017-02-01,21,3079.4
"107/TX875",18140,"Male",35,2017-02-01,21,940.44
"107/TX875",18141,"Male",49,2017-02-01,21,0
"107/TX875",18142,"Female",37,2017-02-01,21,882.69
"107/TX875",18143,"Male",36,2017-02-01,21,2093.25
"107/TX875",18144,"Female",43,2017-02-01,21,0
"107/UN343",32902,"Female",40,2016-10-01,25,996.63
"107/UN343",32903,"Female",30,2016-10-01,25,1450.18
"107/UN343",32904,"Female",48,2016-10-01,25,1117.2
"107/UN343",32905,"Male",34,2016-10-01,25,1444.37
"107/UX782",45244,"Male",61,2017-02-01,21,2291.73
"107/UX782",45245,"Male",46,2017-02-01,21,870.94
"107/UX782",45246,"Female",39,2017-02-01,21,0
"107/UX782",45247,"Male",47,2017-02-01,21,2607.26
"107/UX782",45248,"Female",34,2017-02-01,21,1771.76
"107/VT879",63466,"Male",42,2017-02-01,21,941.42
"107/VT879",63467,"Female",59,2017-02-01,21,1186.74
"107/VT879",63468,"Male",43,2017-02-01,21,856.95
"107/WB969",4118,"Male",33,2017-01-01,22,2033.54
"107/WB969",4119,"Female",55,2017-01-01,22,1125.05
"107/WB969",4120,"Male",25,2017-01-01,22,0
"107/WB969",4121,"Female",34,2017-01-01,22,456.88
"107/WB969",4122,"Female",57,2017-01-01,22,0
"107/WB969",4123,"Male",30,2017-01-01,22,0
"107/XG558",39605,"Male",36,2017-01-01,22,1681.16
"107/XG558",39606,"Female",34,2017-01-01,22,1206.12
"107/XG558",39607,"Male",48,2017-01-01,22,3448.62
"107/XG558",39608,"Female",43,2017-01-01,22,1315.45
"107/XG558",39609,"Female",38,2017-01-01,22,1078.44
"107/XG558",39610,"Male",34,2017-01-01,22,3889.2
"107/YK707",14623,"Female",31,2016-02-01,33,521.49
"107/YK707",14624,"Male",35,2016-02-01,33,0
"107/YK707",14625,"Female",48,2016-02-01,33,1194.7
"107/YK707",14626,"Female",45,2016-02-01,33,1044.66
"107/YK707",14627,"Male",31,2016-02-01,33,902.74
"108/AT957",22508,"Male",41,2016-11-01,24,1116.98
"108/AT957",22509,"Female",27,2016-11-01,24,729.49
"108/AT957",22510,"Female",41,2016-11-01,24,925.33
"108/AT957",22511,"Female",49,2016-11-01,24,733.81
"108/BT739",31305,"Male",37,2016-10-01,25,0
"108/BT739",31306,"Male",28,2016-10-01,25,1184.06
"108/BT739",31307,"Female",49,2016-10-01,25,0
"108/ET207",58596,"Male",36,2016-02-01,33,0
"108/ET207",58597,"Female",48,2016-02-01,33,1715.59
"108/ET207",58598,"Male",28,2016-02-01,33,2816.6
"108/ET207",58599,"Female",48,2016-02-01,33,0
"108/ET207",58600,"Female",41,2016-02-01,33,1441.89
"108/EV471",32112,"Female",50,2017-02-01,21,0
"108/EV471",32113,"Female",61,2017-02-01,21,0
"108/EV471",32114,"Male",50,2017-02-01,21,2216.96
"108/EV471",32115,"Female",48,2017-02-01,21,478.53
"108/FZ110",54123,"Male",27,2016-03-01,32,0
"108/FZ110",54124,"Male",40,2016-03-01,32,0
"108/FZ110",54125,"Male",44,2016-03-01,32,458.09
"108/FZ110",54126,"Male",47,2016-03-01,32,585.45
"108/FZ110",54127,"Male",38,2016-03-01,32,2106.33
"108/FZ110",54128,"Male",57,2016-03-01,32,913.35
"108/FZ110",54129,"Male",36,2016-03-01,32,758.89
"108/HR207",32670,"Male",35,2016-02-01,33,1319.99
"108/HR207",32671,"Male",55,2016-02-01,33,0
"108/HR207",32672,"Male",58,2016-02-01,33,942.99
"108/HR207",32673,"Male",44,2016-02-01,33,0
"108/IS415",36765,"Male",30,2016-04-01,31,1504.18
"108/IS415",36766,"Male",33,2016-04-01,31,0
"108/IS415",36767,"Female",42,2016-04-01,31,0
"108/IS415",36768,"Female",44,2016-04-01,31,308.16
"108/IS415",36769,"Male",59,2016-04-01,31,0
"108/IS415",36770,"Female",60,2016-04-01,31,1461.68
"108/IS415",36771,"Male",44,2016-04-01,31,0
"108/JP343",57611,"Male",40,2016-10-01,25,583.09
"108/JP343",57612,"Female",55,2016-10-01,25,1097.07
"108/JP343",57613,"Female",28,2016-10-01,25,781.62
"108/KJ636",66619,"Female",42,2016-08-01,27,1301.7
"108/KJ636",66620,"Female",34,2016-08-01,27,487.11
"108/KJ636",66621,"Male",43,2016-08-01,27,9164.43
"108/KJ636",66622,"Male",37,2016-08-01,27,2796.06
"108/KJ636",66623,"Male",27,2016-08-01,27,1852.62
"108/KR615",7567,"Male",47,2016-04-01,31,2947.34
"108/KR615",7568,"Male",56,2016-04-01,31,1231.7
"108/KR615",7569,"Female",35,2016-04-01,31,522.85
"108/LD861",16028,"Male",37,2017-01-01,22,2186.99
"108/LD861",16029,"Female",44,2017-01-01,22,2692.34
"108/LD861",16030,"Female",31,2017-01-01,22,469.37
"108/LD861",16031,"Female",59,2017-01-01,22,0
"108/LD861",16032,"Female",25,2017-01-01,22,0
"108/LD861",16033,"Female",37,2017-01-01,22,0
"108/LD861",16034,"Female",33,2017-01-01,22,619.19
"108/LD861",16035,"Male",47,2017-01-01,22,2784.11
"108/LN855",12112,"Male",54,2016-11-01,24,0
"108/LN855",12113,"Male",47,2016-11-01,24,0
"108/LN855",12114,"Male",53,2016-11-01,24,802.39
"108/LN855",12115,"Male",53,2016-11-01,24,4332.29
"108/LN855",12116,"Male",53,2016-11-01,24,1337.7
"108/MM680",33293,"Female",42,2017-02-01,21,1167.18
"108/MM680",33294,"Male",51,2017-02-01,21,531.71
"108/MM680",33295,"Male",45,2017-02-01,21,4824.03
"108/MM680",33296,"Male",36,2017-02-01,21,0
"108/MT317",42969,"Female",46,2016-06-01,29,1385.6
"108/MT317",42970,"Male",23,2016-06-01,29,1079.88
"108/MT317",42971,"Female",43,2016-06-01,29,0
"108/MT317",42972,"Male",36,2016-06-01,29,1742.54
"108/NI195",49385,"Female",42,2017-04-01,19,0
"108/NI195",49386,"Female",62,2017-04-01,19,0
"108/NI195",49387,"Male",26,2017-04-01,19,1152.81
"108/NI195",49388,"Male",35,2017-04-01,19,1344.54
"108/NI195",49389,"Female",62,2017-04-01,19,0
"108/NN356",40686,"Male",42,2016-11-01,24,2274.12
"108/NN356",40687,"Female",47,2016-11-01,24,821.88
"108/NN356",40688,"Male",24,2016-11-01,24,829.54
"108/NN356",40689,"Male",47,2016-11-01,24,0
"108/NN356",40690,"Male",53,2016-11-01,24,0
"108/NN356",40691,"Male",41,2016-11-01,24,2154.59
"108/NQ170",19701,"Male",43,2017-02-01,21,1335.96
"108/NQ170",19702,"Male",43,2017-02-01,21,2987.94
"108/NQ170",19703,"Male",45,2017-02-01,21,1388.1
"108/PI205",41654,"Female",45,2016-02-01,33,1950.51
"108/PI205",41655,"Male",60,2016-02-01,33,0
"108/PI205",41656,"Male",36,2016-02-01,33,1162.17
"108/PI205",41657,"Male",48,2016-02-01,33,0
"108/PI205",41658,"Male",53,2016-02-01,33,803.32
"108/PW339",28165,"Male",42,2016-10-01,25,439.71
"108/PW339",28166,"Male",46,2016-10-01,25,0
"108/PW339",28167,"Female",30,2016-10-01,25,1845.32
"108/PW339",28168,"Male",61,2016-10-01,25,1694.89
"108/PW339",28169,"Male",60,2016-10-01,25,1329.49
"108/PW339",28170,"Male",36,2016-10-01,25,406.81
"108/SI229",8350,"Male",33,2016-07-01,28,2499.48
"108/SI229",8351,"Female",34,2016-07-01,28,585.35
"108/SI229",8352,"Male",32,2016-07-01,28,725.93
"108/XO969",18424,"Male",50,2017-01-01,22,0
"108/XO969",18425,"Male",32,2017-01-01,22,585.32
"108/XO969",18426,"Male",56,2017-01-01,22,840.93
"108/XO969",18427,"Female",42,2017-01-01,22,540.63
"108/YT978",27715,"Male",44,2017-02-01,21,0
"108/YT978",27716,"Male",42,2017-02-01,21,0
"108/YT978",27717,"Female",44,2017-02-01,21,2351.77
"108/YT978",27718,"Female",47,2017-02-01,21,1409.8
"108/YT978",27719,"Male",58,2017-02-01,21,0
"108/YT978",27720,"Male",56,2017-02-01,21,0
"108/YT978",27721,"Male",44,2017-02-01,21,0
"108/YV355",24235,"Female",28,2016-11-01,24,1656.83
"108/YV355",24236,"Male",50,2016-11-01,24,2130.58
"108/YV355",24237,"Male",45,2016-11-01,24,2592.32
"108/YV355",24238,"Male",52,2016-11-01,24,0
"108/ZL260",16018,"Male",40,2017-01-01,22,872.24
"108/ZL260",16019,"Male",36,2017-01-01,22,4806.71
"108/ZL260",16020,"Male",27,2017-01-01,22,0
"108/ZL260",16021,"Female",34,2017-01-01,22,1610.65
"109/BN457",62188,"Male",28,2016-11-01,24,2369.57
"109/BN457",62189,"Female",54,2016-11-01,24,0
"109/BN457",62190,"Female",44,2016-11-01,24,0
"109/CF539",25142,"Male",50,2016-10-01,25,0
"109/CF539",25143,"Male",39,2016-10-01,25,1289.23
"109/CF539",25144,"Male",57,2016-10-01,25,905.96
"109/DA135",31795,"Male",40,2016-08-01,27,2256.11
"109/DA135",31796,"Male",38,2016-08-01,27,900.15
"109/DA135",31797,"Male",48,2016-08-01,27,892.57
"109/DA135",31798,"Male",64,2016-08-01,27,0
"109/DA135",31799,"Male",31,2016-08-01,27,1200.06
"109/DA135",31800,"Male",53,2016-08-01,27,2934.02
"109/GR877",73646,"Male",43,2017-02-01,21,976.74
"109/GR877",73647,"Male",32,2017-02-01,21,0
"109/GR877",73648,"Female",49,2017-02-01,21,1700.23
"109/GR877",73649,"Male",46,2017-02-01,21,2005.33
"109/GR877",73650,"Male",44,2017-02-01,21,0
"109/GR877",73651,"Female",48,2017-02-01,21,1013.28
"109/HD124",2306,"Female",48,2016-07-01,28,888.52
"109/HD124",2307,"Male",34,2016-07-01,28,0
"109/HD124",2308,"Male",34,2016-07-01,28,721.5
"109/HD124",2309,"Female",36,2016-07-01,28,343.36
"109/HO707",3840,"Male",51,2016-02-01,33,0
"109/HO707",3841,"Female",46,2016-02-01,33,1005.51
"109/HO707",3842,"Male",38,2016-02-01,33,0
"109/IH729",11954,"Male",53,2016-07-01,28,0
"109/IH729",11955,"Male",35,2016-07-01,28,2858.33
"109/IH729",11956,"Male",34,2016-07-01,28,0
"109/IH729",11957,"Female",46,2016-07-01,28,311.73
"109/LB144",12725,"Male",25,2016-10-01,25,0
"109/LB144",12726,"Female",30,2016-10-01,25,943.89
"109/LB144",12727,"Male",44,2016-10-01,25,803.2
"109/LB144",12728,"Female",33,2016-10-01,25,0
"109/LB144",12729,"Male",51,2016-10-01,25,3393.17
"109/LB144",12730,"Female",43,2016-10-01,25,888.7
"109/LB144",12731,"Male",38,2016-10-01,25,1744.86
"109/LU982",48838,"Female",29,2017-02-01,21,0
"109/LU982",48839,"Male",32,2017-02-01,21,1708.19
"109/LU982",48840,"Male",39,2017-02-01,21,1777.22
"109/LX460",65344,"Female",48,2017-01-01,22,822.07
"109/LX460",65345,"Male",48,2017-01-01,22,1852.81
"109/LX460",65346,"Female",63,2017-01-01,22,2005.76
"109/LX460",65347,"Male",43,2017-01-01,22,692.16
"109/LX460",65348,"Male",54,2017-01-01,22,3241.71
"109/NB380",69468,"Male",35,2017-02-01,21,2335.14
"109/NB380",69469,"Male",31,2017-02-01,21,2207.55
"109/NB380",69470,"Female",26,2017-02-01,21,763.79
"109/NB380",69471,"Male",53,2017-02-01,21,2011.28
"109/NQ912",23919,"Female",29,2016-04-01,31,1145.21
"109/NQ912",23920,"Female",41,2016-04-01,31,535.49
"109/NQ912",23921,"Female",47,2016-04-01,31,2345.42
"109/NQ912",23922,"Male",44,2016-04-01,31,309.03
"109/NQ912",23923,"Female",51,2016-04-01,31,2056.57
"109/NQ912",23924,"Female",25,2016-04-01,31,615.52
"109/OL537",19030,"Female",45,2016-08-01,27,1305.01
"109/OL537",19031,"Male",32,2016-08-01,27,855.88
"109/OL537",19032,"Male",50,2016-08-01,27,1079.33
"109/OL537",19033,"Female",53,2016-08-01,27,0
"109/OL537",19034,"Male",42,2016-08-01,27,2120.8
"109/PD331",61462,"Male",28,2016-08-01,27,826.82
"109/PD331",61463,"Male",51,2016-08-01,27,1520.57
"109/PD331",61464,"Female",37,2016-08-01,27,0
"109/PD331",61465,"Female",56,2016-08-01,27,0
"109/PW349",31559,"Female",28,2016-11-01,24,1397.39
"109/PW349",31560,"Male",24,2016-11-01,24,369.4
"109/PW349",31561,"Male",28,2016-11-01,24,0
"109/PW349",31562,"Female",44,2016-11-01,24,1663.87
"109/PW349",31563,"Female",31,2016-11-01,24,380.17
"109/PW349",31564,"Female",29,2016-11-01,24,991.18
"109/PW349",31565,"Male",51,2016-11-01,24,2185.18
"109/PW349",31566,"Female",45,2016-11-01,24,1643.46
"109/PW349",31567,"Female",57,2016-11-01,24,0
"109/QT654",4997,"Male",26,2016-11-01,24,828.53
"109/QT654",4998,"Male",36,2016-11-01,24,0
"109/QT654",4999,"Male",53,2016-11-01,24,638.6
"109/QT654",5000,"Male",36,2016-11-01,24,1287.78
"109/QT654",5001,"Male",38,2016-11-01,24,1172.09
"109/RE741",5729,"Male",31,2016-10-01,25,0
"109/RE741",5730,"Male",35,2016-10-01,25,3230.11
"109/TW331",8302,"Male",32,2016-08-01,27,0
"109/TW331",8303,"Male",49,2016-08-01,27,911.53
"109/TW331",8304,"Male",41,2016-08-01,27,1277.74
"109/TW331",8305,"Male",40,2016-08-01,27,2087.39
"109/TW331",8306,"Male",48,2016-08-01,27,4678.04
"109/TW331",8307,"Female",29,2016-08-01,27,2663.59
"109/VP352",26254,"Male",56,2016-11-01,24,0
"109/VP352",26255,"Female",41,2016-11-01,24,0
"109/VP352",26256,"Female",35,2016-11-01,24,846.93
"109/VP352",26257,"Male",26,2016-11-01,24,1762.87
"109/VV207",32787,"Female",51,2016-02-01,33,0
"109/VV207",32788,"Male",50,2016-02-01,33,219.36
"109/VV207",32789,"Female",56,2016-02-01,33,7347.47
"109/VV207",32790,"Female",26,2016-02-01,33,1562.06
"109/VV207",32791,"Female",45,2016-02-01,33,0
"109/VV207",32792,"Male",41,2016-02-01,33,1313.12
"109/VV207",32793,"Male",36,2016-02-01,33,0
"109/VV207",32794,"Male",24,2016-02-01,33,542.52
"109/VV207",32795,"Female",48,2016-02-01,33,0
"109/YN269",20988,"Male",23,2017-01-01,22,0
"109/YN269",20989,"Female",27,2017-01-01,22,0
"109/YN269",20990,"Female",31,2017-01-01,22,5653.92
"109/YN269",20991,"Female",51,2017-01-01,22,1915.95
"109/ZF124",39701,"Male",33,2016-07-01,28,0
"109/ZF124",39702,"Female",42,2016-07-01,28,0
"109/ZF124",39703,"Female",48,2016-07-01,28,619.92
"109/ZF124",39704,"Male",58,2016-07-01,28,4757.87
"109/ZF124",39705,"Female",40,2016-07-01,28,1066.04
"110/AD561",65043,"Male",54,2017-01-01,22,0
"110/AD561",65044,"Male",27,2017-01-01,22,0
"110/AD561",65045,"Male",25,2017-01-01,22,665
"110/AD561",65046,"Female",34,2017-01-01,22,1248.47
"110/AD561",65047,"Male",53,2017-01-01,22,1905.44
"110/AD561",65048,"Male",46,2017-01-01,22,806.2
"110/CN504",50679,"Female",33,2016-01-01,34,0
"110/CN504",50680,"Female",49,2016-01-01,34,4881.22
"110/CN504",50681,"Male",34,2016-01-01,34,0
"110/CN504",50682,"Female",36,2016-01-01,34,4306.66
"110/EB665",62498,"Male",42,2017-01-01,22,1378.24
"110/EB665",62499,"Male",52,2017-01-01,22,6230.92
